"id","docid","title","pubdate","type","author","majlang","collection_id","url"
137,"loc.ark:/13960/t5cc1wp1z","Spare hours...","1866-01-01","Book","Brown, John","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t5cc1wp1z"
138,"uiuo.ark:/13960/t6k07pc12","London, or, A month at Steven's /","1819-01-01","Book","Brown, Thomas","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uiuo.ark:/13960/t6k07pc12"
139,"loc.ark:/13960/t7kp8g06m","Rab and his friends.","1859-01-01","Book","Brown, John","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t7kp8g06m"
140,"uc2.ark:/13960/t8rb71q8m","The house with the green shutters,","1902-01-01","Book","Brown, George Douglas","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t8rb71q8m"
141,"loc.ark:/13960/t21c2hw6z","Sights and sensations in Europe :","1871-01-01","Book","Browne, Junius Henri","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t21c2hw6z"
142,"loc.ark:/13960/t7wm1zj7h","The battle of the Somme,","1917-01-01","Book","Buchan, John","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t7wm1zj7h"
143,"loc.ark:/13960/t53f58520","Two months in Europe;","1879-01-01","Book","Burchard, O. R.","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t53f58520"
144,"loc.ark:/13960/t3dz0sk61","Sylvander and Clarinda;","1917-01-01","Book","Burns, Robert","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t3dz0sk61"
145,"loc.ark:/13960/t4pk0xn8h","The complete poetical and prose works of Robert Burns:","1859-01-01","Book","Burns, Robert","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t4pk0xn8h"
146,"uc2.ark:/13960/t4hm5619x","Narratives from criminal trials in Scotland.","1852-01-01","Book","Burton, John Hill","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t4hm5619x"
147,"loc.ark:/13960/t89g65d86","A bachelor's rambles through the British Isles.","1895-01-01","Book","Butler, Charles J.","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t89g65d86"
148,"uc2.ark:/13960/t56d5wx1d","A journey from Edinburgh through parts of North Britain:","1802-01-01","Book","Campbell, Alexander","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t56d5wx1d"
149,"loc.ark:/13960/t0gt63t91","Letters and memorials of Jane Welsh Carlyle.","1883-01-01","Book","Carlyle, Jane Welsh","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t0gt63t91"
150,"loc.ark:/13960/t6543cq8b","Reminiscences","1881-01-01","Book","Carlyle, Thomas","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t6543cq8b"
151,"uc2.ark:/13960/t9j38s62g","Autobiography of the Rev. Dr. Alexander Carlyle, Minister of Inveresk,","1860-01-01","Book","Carlyle, Alexander","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t9j38s62g"
152,"loc.ark:/13960/t3zs38015","An American four-in-hand in Britain /","1883-01-01","Book","Carnegie, Andrew","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t3zs38015"
153,"uc2.ark:/13960/t7xk8b66q","Our coaching trip,","1882-01-01","Book","Carnegie, Andrew","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t7xk8b66q"
154,"loc.ark:/13960/t80k37129","From Irish castles to French châteaux,","1910-01-01","Book","Carson, Norma Bright","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t80k37129"
155,"uc2.ark:/13960/t1mg7hd35","The camomile;","1922-01-01","Book","Carswell, Catherine MacFarlane","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t1mg7hd35"
156,"uc2.ark:/13960/t2w37nr6q","Open the door,","1920-01-01","Book","Carswell, Catherine MacFarlane","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t2w37nr6q"
157,"yale.39002017552325","A selection from the correspondence of the late Thomas Chalmers /","1855-01-01","Book","Chalmers, Thomas","eng",2,"http://babel.hathitrust.org/cgi/pt?id=yale.39002017552325"
158,"uc2.ark:/13960/t1td9qm95","Memoir of Robert Chambers /","1872-01-01","Book","Chambers, William","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t1td9qm95"
159,"uc2.ark:/13960/t80k29d0q","Traditions of Edinburgh.","1847-01-01","Book","Chambers, Robert","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t80k29d0q"
160,"loc.ark:/13960/t45q5m902","A physician's vacation;","1856-01-01","Book","Channing, Walter","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t45q5m902"
161,"uc2.ark:/13960/t0ks6sw2d","""We'll stick to the finish!""","1918-01-01","Book","Chapple, Joe Mitchell","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t0ks6sw2d"
162,"uc2.ark:/13960/t04x54g81","The life of Joseph Hodges Choate as gathered chiefly from his letters,","1920-01-01","Book","Choate, Joseph Hodges","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t04x54g81"
163,"uc2.ark:/13960/t7cr5w94b","Letters and remains of Arthur Hugh Clough :","1865-01-01","Book","Clough, Arthur Hugh","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t7cr5w94b"
164,"uc2.ark:/13960/t1jh3d32m","Memorials of his time,","1856-01-01","Book","Cockburn, Henry Cockburn","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t1jh3d32m"
165,"loc.ark:/13960/t3417gp2k","Four years in Great Britain.","1836-01-01","Book","Colton, Calvin","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t3417gp2k"
166,"uc2.ark:/13960/t8qb9wp3j","The life and correspondence of Andrew Combe ...","1850-01-01","Book","Combe, George","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t8qb9wp3j"
167,"loc.ark:/13960/t2q533r95","Philadelphians abroad.","1908-01-01","Book","Conlen, William James","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t2q533r95"
168,"uc2.ark:/13960/t3222sw77","Corporal Cameron of the North West mounted police;","1912-01-01","Book","Connor, Ralph","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t3222sw77"
169,"loc.ark:/13960/t7jq1gr2x","With the tourist tide,","1907-01-01","Book","Cooke, Arthur Bledsoe","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t7jq1gr2x"
170,"loc.ark:/13960/t2988v48x","Correspondence of James Fenimore-Cooper /","1922-01-01","Book","Cooper, James Fenimore","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t2988v48x"
171,"uc2.ark:/13960/t2d79c680","An editor's retrospect;","1896-01-01","Book","Cooper, Charles Alfred","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t2d79c680"
172,"loc.ark:/13960/t71v6197r","The silent watchers ;","1918-01-01","Book","Copplestone, Bennet","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t71v6197r"
173,"uiuo.ark:/13960/t77s81j3w","A noble life /","1866-01-01","Book","Craik, Dinah Maria Mulock","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uiuo.ark:/13960/t77s81j3w"
174,"uc2.ark:/13960/t22b8xz24","The men of the moss-hags :","1908-01-01","Book","Crockett, Samuel Rutherford","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t22b8xz24"
175,"uc2.ark:/13960/t27945767","Fishers of men,","1906-01-01","Book","Crockett, Samuel Rutherford","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t27945767"
176,"uc2.ark:/13960/t3mw2c15b","Strong Mac,","1904-01-01","Book","Crockett, Samuel Rutherford","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t3mw2c15b"
177,"uc2.ark:/13960/t3mw2dn3v","May Margaret,","1905-01-01","Book","Crockett, Samuel Rutherford","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t3mw2dn3v"
178,"uc2.ark:/13960/t4wh2jp2f","The standard bearer,","1898-01-01","Book","Crockett, Samuel Rutherford","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t4wh2jp2f"
179,"uc2.ark:/13960/t5p845h1x","Red cap adventures;","1908-01-01","Book","Crockett, Samuel Rutherford","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t5p845h1x"
180,"yale.39002008273931","Oliver Cromwell's letters and speeches: with elucidations.","1845-01-01","Book","Cromwell, Oliver","eng",2,"http://babel.hathitrust.org/cgi/pt?id=yale.39002008273931"
181,"uc2.ark:/13960/t13n2f40g","Domestic details","1843-01-01","Book","Crossrig, David Hume","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t13n2f40g"
182,"uiuo.ark:/13960/t78s52g23","North of the Tweed, or, Lorance Langton: his life, incidents, and adventures in Scotland /","1867-01-01","Book","Crowberry, Daniel","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uiuo.ark:/13960/t78s52g23"
183,"loc.ark:/13960/t77s86p9n","Europe, through a woman's eye /","1883-01-01","Book","Culler, Lucy Yeend","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t77s86p9n"
184,"uiuo.ark:/13960/t8rb7d44m","Traditional tales of the English and Scottish peasantry.","1822-01-01","Book","Cunningham, Allan","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uiuo.ark:/13960/t8rb7d44m"
185,"loc.ark:/13960/t9s18nn9h","Hospitable England in the seventies;","1921-01-01","Book","Dana, Richard Henry","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t9s18nn9h"
186,"yale.39002007650360","Benedict's wanderings :","1873-01-01","Book","Dawson, Edward Walter","eng",2,"http://babel.hathitrust.org/cgi/pt?id=yale.39002007650360"
187,"loc.ark:/13960/t5gb2m817","Benedict's wanderings, in Ireland, Scotland, Italy and Sicily ...","1873-01-01","Book","Dawson, Edward Walter","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t5gb2m817"
188,"loc.ark:/13960/t0jt05m43","Confessions of an English opium-eater :","1841-01-01","Book","De Quincey, Thomas","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t0jt05m43"
189,"uc2.ark:/13960/t4zg6sm3q","The reminiscences of Thomas Dibdin,","1827-01-01","Book","Dibdin, Thomas","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t4zg6sm3q"
190,"loc.ark:/13960/t7dr3j39g","My first visit to Europe:","1851-01-01","Book","Dickinson, Andrew","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t7dr3j39g"
191,"loc.ark:/13960/t7br9fz4p","Letters of Monsignor George Hobart Doane.","1905-01-01","Book","Doane, George Hobart","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t7br9fz4p"
192,"loc.ark:/13960/t00z7pc3r","Diary, sketches and reviews,","1850-01-01","Book","Dodge, Robert","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t00z7pc3r"
193,"uc2.ark:/13960/t3514521g","Later letters of Marcus Dods, D. D. (late principal of New college, Edinburgh) (1895-1909)","1911-01-01","Book","Dods, Marcus","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t3514521g"
194,"loc.ark:/13960/t3bz6pw9x","Sunny days abroad;","1873-01-01","Book","Dyer, Catherine Cornelia (Joy)","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t3bz6pw9x"
195,"uc2.ark:/13960/t1xd13j3t","Marriage ...","1893-01-01","Book","Ferrier, Susan","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t1xd13j3t"
196,"loc.ark:/13960/t22b9j820","Yesterdays with authors.","1872-01-01","Book","Fields, James Thomas","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t22b9j820"
197,"loc.ark:/13960/t2w38f80f","Autobiography of Mrs. Fletcher.","1876-01-01","Book","Fletcher, Eliza Dawson","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t2w38f80f"
198,"loc.ark:/13960/t76t15t7f","A woman's first impressions of Europe.","1865-01-01","Book","Forbes, E. A.","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t76t15t7f"
199,"uc2.ark:/13960/t39021x2n","A Californian circling the globe,","1904-01-01","Book","Fuller, Henry","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t39021x2n"
200,"uc2.ark:/13960/t5q817k0b","A Californian circling the globe;","1904-01-01","Book","Fuller, Henry","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t5q817k0b"
201,"uc2.ark:/13960/t88g8jx02","Ten days abroad;","1901-01-01","Book","Fuller, Henry Starkey","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t88g8jx02"
202,"loc.ark:/13960/t2m62188m","Flying visits,","1892-01-01","Book","Furniss, Harry","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t2m62188m"
203,"uc2.ark:/13960/t3417093b","Ringan Gilhaize :","1823-01-01","Book","Galt, John","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t3417093b"
204,"uc2.ark:/13960/t52f7r724","Ringan Gilhaize :","1823-01-01","Book","Galt, John","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t52f7r724"
205,"uc2.ark:/13960/t91839t3d","Ringan Gilhaize :","1823-01-01","Book","Galt, John","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t91839t3d"
206,"uc2.ark:/13960/t34170255","The history of a man.","1856-01-01","Book","Gilfillan, George","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t34170255"
207,"uiuo.ark:/13960/t83j3v78x","Allan Breck.","1834-01-01","Book","Gleig, G. R.","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uiuo.ark:/13960/t83j3v78x"
208,"loc.ark:/13960/t4xh05358","A poor American in Ireland and Scotland /","1913-01-01","Book","Goodkind, Ben","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t4xh05358"
209,"uc2.ark:/13960/t05x2c614","'Christopher North,'","1863-01-01","Book","Gordon, Mary Wilson","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t05x2c614"
210,"uiuo.ark:/13960/t78s53x1v","The fortunes of the Falconars /","1844-01-01","Book","Gordon, Mary Wilson","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uiuo.ark:/13960/t78s53x1v"
211,"uiuo.ark:/13960/t2c82pf2b","Annie Jennings.","1870-01-01","Book","Gore, Leslie","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uiuo.ark:/13960/t2c82pf2b"
212,"uiuo.ark:/13960/t64462p3k","Annie Jennings.","1870-01-01","Book","Gore, Leslie","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uiuo.ark:/13960/t64462p3k"
213,"uc2.ark:/13960/t0ft8dz8h","Autobiography and personal recollections of John B. Gough,","1870-01-01","Book","Gough, John B.","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t0ft8dz8h"
214,"yale.39002030760970","Old diaries, 1881-1901 /","1902-01-01","Book","Gower, Ronald Sutherland","eng",2,"http://babel.hathitrust.org/cgi/pt?id=yale.39002030760970"
215,"uc2.ark:/13960/t3028s363","Mystifications /","1869-01-01","Book","Graham, Clementina Stirling","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t3028s363"
216,"loc.ark:/13960/t75t44n3p","A private in the guards,","1919-01-01","Book","Graham, Stephen","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t75t44n3p"
217,"uc2.ark:/13960/t3tt4jv8j","The Scottish cavalier;","1850-01-01","Book","Grant, James","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t3tt4jv8j"
218,"uiuo.ark:/13960/t46q2br93","The master of Aberfeldie,","1884-01-01","Book","Grant, James","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uiuo.ark:/13960/t46q2br93"
219,"uiuo.ark:/13960/t4cn7h270","The white cockade =","1867-01-01","Book","Grant, James","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uiuo.ark:/13960/t4cn7h270"
220,"uiuo.ark:/13960/t6pz5q03b","Colville of the guards /","1885-01-01","Book","Grant, James","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uiuo.ark:/13960/t6pz5q03b"
221,"uc2.ark:/13960/t81j9bq4q","The captain of the guard.","1862-01-01","Book","Grant, James","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t81j9bq4q"
222,"uiuo.ark:/13960/t9377vm15","The King's own borderers :","1865-01-01","Book","Grant, James","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uiuo.ark:/13960/t9377vm15"
223,"uc2.ark:/13960/t2d797018","Letters of Asa Gray,","1893-01-01","Book","Gray, Asa","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t2d797018"
224,"loc.ark:/13960/t3708nt89","Letters of Thomas Gray.","1820-01-01","Book","Gray, Thomas","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t3708nt89"
225,"loc.ark:/13960/t3320fr4d","Glances at Europe:","1852-01-01","Book","Greeley, Horace","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t3320fr4d"
226,"nnc2.ark:/13960/t3rv0q106","A year in Europe.","1823-01-01","Book","Griscom, John","eng",2,"http://babel.hathitrust.org/cgi/pt?id=nnc2.ark:/13960/t3rv0q106"
227,"yale.39002088661401","State papers and miscellaneous correspondence of Thomas, earl of Melros ...","1837-01-01","Book","Haddington, Thomas Hamilton","eng",2,"http://babel.hathitrust.org/cgi/pt?id=yale.39002088661401"
228,"loc.ark:/13960/t3gx4x89w","Retrospect of a long life from 1815 to 1883.","1883-01-01","Book","Hall, S. C.","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t3gx4x89w"
229,"uc2.ark:/13960/t88g8k68x","Schloss Hainfeld;","1836-01-01","Book","Hall, Basil","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t88g8k68x"
230,"uc2.ark:/13960/t5j96339f","Memoirs of the life and writings of Thomas Chalmers...","1849-01-01","Book","Hanna, William","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t5j96339f"
231,"uc2.ark:/13960/t7sn0457p","Memoirs of the life and writings of Thomas Chalmers...","1849-01-01","Book","Hanna, William","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t7sn0457p"
232,"uc2.ark:/13960/t0xp6wj9m","Miss Esperance and Mr. Wycherly /","1908-01-01","Book","Harker, L. Allen","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t0xp6wj9m"
233,"uc2.ark:/13960/t6pz53m10","Children of the dear Cotswolds,","1918-01-01","Book","Harker, L. Allen","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t6pz53m10"
234,"uc2.ark:/13960/t2z31qz2n","Dreams and memories,","1922-01-01","Book","Harper, George McLean","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t2z31qz2n"
235,"loc.ark:/13960/t5fb5rd1h","The pilgrim's wallet;","1866-01-01","Book","Haven, Gilbert","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t5fb5rd1h"
236,"uc2.ark:/13960/t22b8vq82","Our old home:","1863-01-01","Book","Hawthorne, Nathaniel","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t22b8vq82"
237,"loc.ark:/13960/t4cn7zv9n","Notes in England and Italy.","1870-01-01","Book","Hawthorne, Sophia Peabody","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t4cn7zv9n"
238,"uc2.ark:/13960/t3fx75r0j","The right stuff,","1910-01-01","Book","Hay, Ian","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t3fx75r0j"
239,"uc2.ark:/13960/t18k79p36","Memoirs of William Hazlitt.","1867-01-01","Book","Hazlitt, William Carew","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t18k79p36"
240,"uc2.ark:/13960/t2f768m89","Liber amoris;","1908-01-01","Book","Hazlitt, William Carew","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t2f768m89"
241,"loc.ark:/13960/t7np2x30s","A new path across an old field.","1886-01-01","Book","Holloway, Henry Clay","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t7np2x30s"
242,"uc2.ark:/13960/t49p2xc9s","Our hundred days in Europe;","1887-01-01","Book","Holmes, Oliver Wendell","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t49p2xc9s"
243,"uc2.ark:/13960/t57d2rt03","Burton Holmes travelogues :","1922-01-01","Book","Holmes, Burton","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t57d2rt03"
244,"uc2.ark:/13960/t7cr5s30g","Memoirs and correspondence of Francis Horner, M.P.","1843-01-01","Book","Horner, Francis","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t7cr5s30g"
245,"loc.ark:/13960/t6737fv0w","Around the clock in Europe :","1912-01-01","Book","Howell, Charles Fish","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t6737fv0w"
246,"loc.ark:/13960/t81k07x24","Glances on the wing at foreign lands,","1872-01-01","Book","Hoyt, James M.","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t81k07x24"
247,"loc.ark:/13960/t5fb5x31j","A university tramp,","1889-01-01","Book","Hubbell, Orrin Z.","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t5fb5x31j"
248,"yale.39002085618974","Literary landmarks of Edinburgh,","1891-01-01","Book","Hutton, Laurence","eng",2,"http://babel.hathitrust.org/cgi/pt?id=yale.39002085618974"
249,"loc.ark:/13960/t3126qn03","Twelve thousand miles over land and sea;","1878-01-01","Book","Hutton, William","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t3126qn03"
250,"uc2.ark:/13960/t7br8q023","The charm of Edinburgh :","1913-01-01","Book","Hyatt, Alfred Henry","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t7br8q023"
251,"loc.ark:/13960/t1hh72m7t","Life of Jane Welsh Carlyle,","1891-01-01","Book","Ireland, Annie Elizabeth (Nicholson)","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t1hh72m7t"
252,"uc2.ark:/13960/t52f7k92z","Abbotsford and Newstead abbey.","1835-01-01","Book","Irving, Washington","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t52f7k92z"
253,"uc2.ark:/13960/t0qr4r11f","Rambles with an American,","1910-01-01","Book","Jacques, Edward Tyrell","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t0qr4r11f"
254,"uc2.ark:/13960/t8mc8tc9m","Sketches in lavender, blue, and green,","1897-01-01","Book","Jerome, Jerome K.","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t8mc8tc9m"
255,"loc.ark:/13960/t65436t8m","Glimpses of Europe;","1906-01-01","Book","Johnson, Jesse","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t65436t8m"
256,"uiuo.ark:/13960/t4dn42d2v","Autobiographical reminiscences of David Johnston :","1885-01-01","Book","Johnston, David","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uiuo.ark:/13960/t4dn42d2v"
257,"loc.ark:/13960/t8mc9s460","Two gray tourists: from papers of Mr. Philemon Perch","1893-01-01","Book","Johnston, Richard Malcolm","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t8mc9s460"
258,"uc2.ark:/13960/t0ks6sp4p","Elizabeth de Bruce,","1827-01-01","Book","Johnstone, C. I.","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t0ks6sp4p"
259,"uc2.ark:/13960/t10p0x892","The Edinburgh tales.","1845-01-01","Book","Johnstone, C. I.","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t10p0x892"
260,"uc2.ark:/13960/t5q81997z","Elizabeth de Bruce,","1827-01-01","Book","Johnstone, C. I.","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t5q81997z"
261,"uc2.ark:/13960/t5x63bx2z","The Edinburgh tales.","1845-01-01","Book","Johnstone, C. I.","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t5x63bx2z"
262,"uiuo.ark:/13960/t75t44r6g","Elizabeth de Bruce,","1827-01-01","Book","Johnstone, C. I.","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uiuo.ark:/13960/t75t44r6g"
263,"uc2.ark:/13960/t8kd1rj02","The Edinburgh tales.","1845-01-01","Book","Johnstone, C. I.","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t8kd1rj02"
264,"loc.ark:/13960/t75t4gs81","Sketches of travel:","1878-01-01","Book","King, Horatio","eng",2,"http://babel.hathitrust.org/cgi/pt?id=loc.ark:/13960/t75t4gs81"
265,"uc2.ark:/13960/t9p26tz79","Memoirs of Sir William Knighton, bart., G.C.H. :","1838-01-01","Book","Knighton, William","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t9p26tz79"
266,"uc2.ark:/13960/t8rb6z21h","The undertow;","1906-01-01","Book","Knowles, Robert Edward","eng",2,"http://babel.hathitrust.org/cgi/pt?id=uc2.ark:/13960/t8rb6z21h"
267,"yale.39002007050355","The works of John Knox;","1846-01-01","Book","Knox, John","eng",2,"http://babel.hathitrust.org/cgi/pt?id=yale.39002007050355"
268,"yale.39002001235242","The Lauderdale papers.","1884-01-01","Book","Lauderdale, John Maitland","eng",2,"http://babel.hathitrust.org/cgi/pt?id=yale.39002001235242"
